pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,candidate1_4,candidate1_5,office2,candidate2_1,candidate2_2,candidate2_3,candidate2_4,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2
GUILFORD-20141104-Style082v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style083v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style084v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style085v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style086v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style087v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style088v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style089v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style090v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style091v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style092v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style093v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 18C,Stuart Albright,,,,,NC District Court Judge District 18,Wendy M. Enochs,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style094v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 18C,Stuart Albright,,,,,NC District Court Judge District 18,Wendy M. Enochs,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style095v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 18C,Stuart Albright,,,,,NC District Court Judge District 18,Wendy M. Enochs,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style096v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 18C,Stuart Albright,,,,,NC District Court Judge District 18,Wendy M. Enochs,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style097v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style098v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style099v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style100v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style101v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style102v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style103v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style104v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 18C,Stuart Albright,,,,,NC District Court Judge District 18,Wendy M. Enochs,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style105v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style106v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style107v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style108v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style109v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style110v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style111v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style112v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style113v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20141104-Style114v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 18,Wendy M. Enochs,,,,,NC District Court Judge District 18,"H. Thomas (Tom) Jarrell, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HALIFAX-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HALIFAX-20141104-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style005.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style006.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style007.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style008.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style009.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style010.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style011.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style012.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style013.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style014.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style015.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style016.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style018.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20141104-Style019.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 11,LeVonda G. Wood,Joy Jones,,,,NC District Court Judge District 11,Addie Rawls,,,,NC District Court Judge District 11,Caron Stewart,Kenneth R. Jones,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20141104-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 30,Kristina L. Earwood,,,,,NC District Court Judge District 30,Donna Forga,,,,NC District Court Judge District 30,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20141104-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 30,Kristina L. Earwood,,,,,NC District Court Judge District 30,Donna Forga,,,,NC District Court Judge District 30,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20141104-Style003v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 30,Kristina L. Earwood,,,,,NC District Court Judge District 30,Donna Forga,,,,NC District Court Judge District 30,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20141104-Style004v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 30,Kristina L. Earwood,,,,,NC District Court Judge District 30,Donna Forga,,,,NC District Court Judge District 30,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20141104-Style005v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 30,Kristina L. Earwood,,,,,NC District Court Judge District 30,Donna Forga,,,,NC District Court Judge District 30,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20141104-Style006v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 30,Kristina L. Earwood,,,,,NC District Court Judge District 30,Donna Forga,,,,NC District Court Judge District 30,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,,,,
HENDERSON-20141104-Style001v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 29B,Mark E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HENDERSON-20141104-Style002v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC Superior Court Judge District 29B,Mark E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HERTFORD-20141104-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style001-ALLENDALE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style002-ANTIOCH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style003-ANTIOCH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style004-BLUE_SPRINGS.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style005-BUCHAN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style006-BUCHAN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style007-MCCAIN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style008-MCCAIN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style009-PUPPY_CREEK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style010-ROCKFISH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style011-STONEWALL.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style012-STONEWALL.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style013-WAYSIDE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style014-PHILIPPI.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style015-RAEFORD_1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style016-RAEFORD_2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style017-RAEFORD_3.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20141104-Style018-RAEFORD_3.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2014-11-04.zip,NC District Court Judge District 16A,Scott T. Brewer,,,,,NC District Court Judge District 16A,Regina M. Joe,,,,NC District Court Judge District 16A,Chris Rhue,,,,,,,,,,,,,,,,,,,,,,,,,
