pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,candidate1_4,candidate1_5,office2,candidate2_1,candidate2_2,candidate2_3,candidate2_4,candidate2_5,office3,candidate3_1,candidate3_2,candidate3_3,candidate3_4,candidate3_5,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2
MECKLENBURG-20181106-Style008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style008-GEN.pdf,NC Superior Court Judge District 26H Seat 1,Lou Trosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YANCEY-20181106-Style010-PENSACOLA-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/YANCEY-20181106-Style010-PENSACOLA-GEN.pdf,NC Superior Court Judge District 24 Seat 1,Gary Gavenus,,,,,NC District Court Judge District 24 Seat 1,Larry Leake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20181106-Style016-MIDD-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/VANCE-20181106-Style016-MIDD-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,NC District Court Judge District 9B Seat 1,Ben Hunter,"Michael W. Putney, Jr.",,,,,,,,,,,,,,,,,,,,,
MOORE-20181106-Style002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MOORE-20181106-Style002-GEN.pdf,NC Superior Court Judge District 19D Seat 1,Michael (Mike) Stone,Gregory B. Thompson,,,,NC District Court Judge District 19D Seat 1,Warren McSweeney,,,,,NC District Court Judge District 19D Seat 2,Brian Godfrey,Regina M. Joe,Steve Bibey,,,,,,,,,,,,,,,,,,,,
PENDER_COUNTY-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/PENDER_COUNTY-20181106-Style001-GEN.pdf,NC District Court Judge District 5 Seat 1,Lindsey L. McKee,,,,,NC District Court Judge District 5 Seat 2,James H. Faison III,,,,,NC District Court Judge District 5 Seat 3,Melinda H. Crouch,,,,,NC District Court Judge District 5 Seat 4,Chad E. Hogston,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style003-CANDOR-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style003-CANDOR-GEN.pdf,NC District Court Judge District 20A Seat 1,William C. (Bill) Tucker,,,,,NC District Court Judge District 20A Seat 2,John R. Nance,,,,,NC District Court Judge District 20A Seat 3,Beverly Routh Spencer,Thai Vang,,,,,,,,,,,,,,,,,,,,,
RANDOLPH-20181106-Style014-GRANT-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/RANDOLPH-20181106-Style014-GRANT-GEN.pdf,NC Superior Court Judge District 19B Seat 1,James P. (Jimmy) Hill,,,,,NC District Court Judge District 19B Seat 1,Sarah Neely Lanier,J. Brooke Schmidly,Andrew W. Davis,,,NC District Court Judge District 19B Seat 3,Lee Gavin,,,,,NC District Court Judge District 19B Seat 4,Scott Etheridge,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style013-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style013-GEN.pdf,NC Superior Court Judge District 18A Seat 1,Lora Christine Cubbage,Mark T. Cummings,,,,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,
GRAHAM-20181106-Style001-EAST_WARD-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GRAHAM-20181106-Style001-EAST_WARD-GEN.pdf,NC District Court Judge District 30 Seat 1,Donna Forga,,,,,NC District Court Judge District 30 Seat 2,Leo J. Phillips,Kristina L. Earwood,,,,NC District Court Judge District 30 Seat 3,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,
ROBESON-20181106-Style049-RENNERT-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROBESON-20181106-Style049-RENNERT-GEN.pdf,NC District Court Judge District 16B Seat 1,Brooke Locklear Clark,,,,,NC District Court Judge District 16B Seat 2,"Jack Moody, Jr.",Vanessa Burton,,,,NC District Court Judge District 16B Seat 3,Angelica Chavis McIntyre,Dale Deese,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style003-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
MITCHELL-20181106-Style007-POPLAR-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MITCHELL-20181106-Style007-POPLAR-GEN.pdf,NC Superior Court Judge District 24 Seat 1,Gary Gavenus,,,,,NC District Court Judge District 24 Seat 1,Larry Leake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20181106-Style004-RHEMS-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CRAVEN-20181106-Style004-RHEMS-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBESON-20181106-Style033-MAXTON-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROBESON-20181106-Style033-MAXTON-GEN.pdf,NC District Court Judge District 16B Seat 1,Brooke Locklear Clark,,,,,NC District Court Judge District 16B Seat 2,"Jack Moody, Jr.",Vanessa Burton,,,,NC District Court Judge District 16B Seat 3,Angelica Chavis McIntyre,Dale Deese,,,,,,,,,,,,,,,,,,,,,
PITT-20181106-Style025-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/PITT-20181106-Style025-GEN.pdf,NC District Court Judge District 3A Seat 1,Mario E. Perez,Jarrette Pittman,Daniel Hines Entzminger,,,NC District Court Judge District 3A Seat 2,Lee Teague,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YANCEY-20181106-Style009-SOUTH_TOE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/YANCEY-20181106-Style009-SOUTH_TOE-GEN.pdf,NC Superior Court Judge District 24 Seat 1,Gary Gavenus,,,,,NC District Court Judge District 24 Seat 1,Larry Leake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAVIE-20181106-Style002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/DAVIE-20181106-Style002-GEN.pdf,NC District Court Judge District 22B Seat 1,Mary F. Covington,April C. Crowson,,,,NC District Court Judge District 22B Seat 2,Wayne L. Michael,,,,,NC District Court Judge District 22B Seat 3,Carlton Terry,,,,,NC District Court Judge District 22B Seat 4,Roy McDonald,April C. Wood,NC District Court Judge District 22B Seat 5,Jimmy Laird Myers,,NC District Court Judge District 22B Seat 6,Carlos Jane',Shelby S. Chase,,,,,,,,,
WAYNE-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAYNE-20181106-Style003-GEN.pdf,NC District Court Judge District 8 Seat 1,Beth Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style034-TROY_2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style034-TROY_2-GEN.pdf,NC District Court Judge District 20A Seat 1,William C. (Bill) Tucker,,,,,NC District Court Judge District 20A Seat 2,John R. Nance,,,,,NC District Court Judge District 20A Seat 3,Beverly Routh Spencer,Thai Vang,,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style081-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style081-GEN.pdf,NC District Court Judge District 10B Seat 1,Craig Croom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CABARRUS-20181106-Style004-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CABARRUS-20181106-Style004-GEN.pdf,NC District Court Judge District 19A Seat 1,Christy E. Wilhelm,,,,,NC District Court Judge District 19A Seat 2,Michael G. Knox,Juanita Boger-Allen,James (Jim) DeMay,,,NC District Court Judge District 19A Seat 3,Darrin M. Gamradt,Steve Grossman,,,,NC District Court Judge District 19A Seat 4,Brent Cloninger,,,,,,,,,,,,,,,,
GASTON-20181106-Style024-BELMONT_1-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style024-BELMONT_1-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
VANCE-20181106-Style019-NH1-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/VANCE-20181106-Style019-NH1-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,NC District Court Judge District 9B Seat 1,Ben Hunter,"Michael W. Putney, Jr.",,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style091-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style091-GEN.pdf,NC District Court Judge District 10B Seat 1,Craig Croom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style061-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style061-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
GATES-20181106-Style004-4_NORTH-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GATES-20181106-Style004-4_NORTH-GEN.pdf,NC Superior Court Judge District 1 Seat 1,J. C. Cole,,,,,NC Superior Court Judge District 1 Seat 2,Jerry R. Tillett,,,,,NC District Court Judge District 1 Seat 1,Robert Parks Trivette,,,,,NC District Court Judge District 1 Seat 2,Eula E. Reid,,NC District Court Judge District 1 Seat 3,Meader Harriss,,,,,,,,,,,,,
HERTFORD-20181106-Style005-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HERTFORD-20181106-Style005-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style102-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style102-GEN.pdf,NC Superior Court Judge District 26H Seat 1,Lou Trosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUNCOMBE-20181106-Style013-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/BUNCOMBE-20181106-Style013-GEN.pdf,NC Superior Court Judge District 28 Seat 1,Marvin P. Pope,,,,,NC Superior Court Judge District 28 Seat 2,Alan Thornburg,,,,,NC District Court Judge District 28 Seat 1,Ward D. Scott,,,,,NC District Court Judge District 28 Seat 2,Julie M. Kepple,,NC District Court Judge District 28 Seat 3,Patricia Kaufmann Young,,NC District Court Judge District 28 Seat 4,Susan (Smitty) Dotson-Smith,,NC District Court Judge District 28 Seat 5,Ed Clontz,,,,,,,
BUNCOMBE-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/BUNCOMBE-20181106-Style003-GEN.pdf,NC Superior Court Judge District 28 Seat 1,Marvin P. Pope,,,,,NC Superior Court Judge District 28 Seat 2,Alan Thornburg,,,,,NC District Court Judge District 28 Seat 1,Ward D. Scott,,,,,NC District Court Judge District 28 Seat 2,Julie M. Kepple,,NC District Court Judge District 28 Seat 3,Patricia Kaufmann Young,,NC District Court Judge District 28 Seat 4,Susan (Smitty) Dotson-Smith,,NC District Court Judge District 28 Seat 5,Ed Clontz,,,,,,,
CARTERET-20181106-Style016-MERRIMON-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CARTERET-20181106-Style016-MERRIMON-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEROKEE-20181106-Style015-TOPTON-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CHEROKEE-20181106-Style015-TOPTON-GEN.pdf,NC District Court Judge District 30 Seat 1,Donna Forga,,,,,NC District Court Judge District 30 Seat 2,Leo J. Phillips,Kristina L. Earwood,,,,NC District Court Judge District 30 Seat 3,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,
LEE-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/LEE-20181106-Style003-GEN.pdf,NC District Court Judge District 11 Seat 1,Joy Jones,,,,,NC District Court Judge District 11 Seat 2,Addie Rawls,,,,,NC District Court Judge District 11 Seat 3,Caron Stewart,,,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style038-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style038-GEN.pdf,NC Superior Court Judge District 10D Seat 1,Keith Gregory,Matt Van Sickle,,,,NC District Court Judge District 10F Seat 1,Kris D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND-20181106-Style006-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style006-GEN.pdf,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,,,,NC District Court Judge District 12 Seat 3,David H. Hasty,,,,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans,,,,,,
CATAWBA-20181106-Style007-CLAREMONT-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CATAWBA-20181106-Style007-CLAREMONT-GEN.pdf,NC Superior Court Judge District 25B Seat 1,Nathaniel (Nathan) J. Poovey,,,,,NC District Court Judge District 25 Seat 1,David W. Aycock,,,,,NC District Court Judge District 25 Seat 2,Wes W. Barkley,,,,,NC District Court Judge District 25 Seat 3,Sherri Wilson Elliott,,NC District Court Judge District 25 Seat 4,"Robert A. Mullinax, Jr.",,NC District Court Judge District 25 Seat 5,Amy Sigmon Walker,Scott M. Cranford,NC District Court Judge District 25 Seat 6,Clifton H. Smith,,NC District Court Judge District 25 Seat 7,Mark L. Killian,,,,
WAKE-20181106-Style028-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style028-GEN.pdf,NC District Court Judge District 10F Seat 1,Kris D. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMBERLAND-20181106-Style016-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style016-GEN.pdf,NC Superior Court Judge District 12A Seat 1,Claire V. Hill,,,,,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,,,,NC District Court Judge District 12 Seat 3,David H. Hasty,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans,,,
GASTON-20181106-Style041-HIGH_SHOALS-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style041-HIGH_SHOALS-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
IREDELL-20181106-Style024-FALLSTOWN-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/IREDELL-20181106-Style024-FALLSTOWN-GEN.pdf,NC District Court Judge District 22A Seat 1,Carole A. Hicks,Brantley Ostwalt,W. Carey Parker,Rob Young,"Daryl G. Davidson, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20181106-Style003-BLUE_SPRINGS-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HOKE-20181106-Style003-BLUE_SPRINGS-GEN.pdf,NC Superior Court Judge District 19D Seat 1,Michael (Mike) Stone,Gregory B. Thompson,,,,NC District Court Judge District 19D Seat 1,Warren McSweeney,,,,,NC District Court Judge District 19D Seat 2,Brian Godfrey,Regina M. Joe,Steve Bibey,,,,,,,,,,,,,,,,,,,,
CLEVELAND-20181106-Style011-LAWNDALE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CLEVELAND-20181106-Style011-LAWNDALE-GEN.pdf,NC Superior Court Judge District 27B Seat 1,Forrest Donald Bridges,,,,,NC District Court Judge District 27B Seat 1,"Ali Paksoy, Jr.",Micah J. Sanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_HANOVER-20181106-Style007-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/NEW_HANOVER-20181106-Style007-GEN.pdf,NC Superior Court Judge District 5B Seat 1,G. Frank Jones,Tripp Watson,,,,NC District Court Judge District 5 Seat 1,Lindsey L. McKee,,,,,NC District Court Judge District 5 Seat 2,James H. Faison III,,,,,NC District Court Judge District 5 Seat 3,Melinda H. Crouch,,NC District Court Judge District 5 Seat 4,Chad E. Hogston,,,,,,,,,,,,,
CUMBERLAND-20181106-Style020-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style020-GEN.pdf,NC Superior Court Judge District 12A Seat 1,Claire V. Hill,,,,,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,,,,NC District Court Judge District 12 Seat 3,David H. Hasty,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans,,,
CUMBERLAND-20181106-Style030-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style030-GEN.pdf,NC Superior Court Judge District 12C Seat 1,"James (Jim) Floyd Ammons, Jr.",,,,,NC Superior Court Judge District 12C Seat 2,Mary Ann Tally,,,,,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,NC District Court Judge District 12 Seat 3,David H. Hasty,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans
IREDELL-20181106-Style038-UNION_GROVE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/IREDELL-20181106-Style038-UNION_GROVE-GEN.pdf,NC District Court Judge District 22A Seat 1,Carole A. Hicks,Brantley Ostwalt,W. Carey Parker,Rob Young,"Daryl G. Davidson, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style057-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style057-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYDE-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HYDE-20181106-Style001-GEN.pdf,NC Superior Court Judge District 2 Seat 1,"Wayland J. Sermons, Jr.",,,,,NC District Court Judge District 2 Seat 1,Sarah A. Homes,"Darrell B. Cayton, Jr.",,,,NC District Court Judge District 2 Seat 2,Regina R. Parker,,,,,,,,,,,,,,,,,,,,,,
ANSON-20181106-Style004-LILESVILLE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ANSON-20181106-Style004-LILESVILLE-GEN.pdf,NC District Court Judge District 16A Seat 1,Chris Rhue,,,,,NC District Court Judge District 16A Seat 3,Chevonne Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style047-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style047-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
RANDOLPH-20181106-Style027-TABERNACLE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/RANDOLPH-20181106-Style027-TABERNACLE-GEN.pdf,NC Superior Court Judge District 19B Seat 1,James P. (Jimmy) Hill,,,,,NC District Court Judge District 19B Seat 1,Sarah Neely Lanier,J. Brooke Schmidly,Andrew W. Davis,,,NC District Court Judge District 19B Seat 3,Lee Gavin,,,,,NC District Court Judge District 19B Seat 4,Scott Etheridge,,,,,,,,,,,,,,,,
LENOIR-20181106-Style002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/LENOIR-20181106-Style002-GEN.pdf,NC District Court Judge District 8 Seat 1,Beth Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLADEN-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/BLADEN-20181106-Style001-GEN.pdf,NC District Court Judge District 13 Seat 1,W. Fred Gore,,,,,NC District Court Judge District 13 Seat 2,William F. Fairley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILSON-20181106-Style022-TOISNOT-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style022-TOISNOT-GEN.pdf,NC Superior Court Judge District 7B Seat 1,Lamont Wiggins,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
UNION-20181106-Style002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/UNION-20181106-Style002-GEN.pdf,NC Superior Court Judge District 20B Seat 1,Chris Bragg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style001-BISCOE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style001-BISCOE-GEN.pdf,NC District Court Judge District 20A Seat 1,William C. (Bill) Tucker,,,,,NC District Court Judge District 20A Seat 2,John R. Nance,,,,,NC District Court Judge District 20A Seat 3,Beverly Routh Spencer,Thai Vang,,,,,,,,,,,,,,,,,,,,,
UNION-20181106-Style012-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/UNION-20181106-Style012-GEN.pdf,NC Superior Court Judge District 20B Seat 1,Chris Bragg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASH-20181106-Style019-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/NASH-20181106-Style019-GEN.pdf,NC Superior Court Judge District 7A Seat 1,Quentin T. Sumner,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
NASH-20181106-Style009-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/NASH-20181106-Style009-GEN.pdf,NC Superior Court Judge District 7A Seat 1,Quentin T. Sumner,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
