pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
8GGUIL17.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL18.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL19.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL20.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL21.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL22.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL23.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL24.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL25.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL26.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL27.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL28.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL29.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL30.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL31.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL32.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL33.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL34.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL35.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL36.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL37.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL38.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL39.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL40.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL41.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
8GGUIL42.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 18,Sherry Fowler Alloway,,,DISTRICT COURT JUDGE DISTRICT 18,Susan E. Bray,,DISTRICT COURT JUDGE DISTRICT 18,Susan R. Burch,Tabatha Phillips Holliday,DISTRICT COURT JUDGE DISTRICT 18,Robert Enochs,Angela C. Foster,DISTRICT COURT JUDGE DISTRICT 18,Michelle Fletcher,,DISTRICT COURT JUDGE DISTRICT 18,Avery Michelle Crump,A. Robinson Hassell,DISTRICT COURT JUDGE DISTRICT 18,Patrice A. Hinnant,,DISTRICT COURT JUDGE DISTRICT 18,William K. (Pete) Hunter,,DISTRICT COURT JUDGE DISTRICT 18,Betty J. Brown,Charles L. (Chuck) White,DISTRICT COURT JUDGE DISTRICT 18,Polly D. Sizemore,Barbara Gore Washington,DISTRICT COURT JUDGE DISTRICT 18,Joseph E. Turner,,DISTRICT COURT JUDGE DISTRICT 18,Teresa Vincent
