,shop_name,language,year,brand,modell,condition,category_shop,stock_status,stock_text,stock_sizes,url-detail,price,rrp
679,buycycle,de,2022,Giant,Fathom E+2 Pro | Shimano Deore,Händler,Crosscountry,1,,51 cm,https://buycycle.com/de/bike/fathom-e2-pro-1,2999 ,3999
680,buycycle,de,2022,KTM,Power Sport 10 | Shimano Deore,Händler,Crosscountry,1,,51 cm,https://buycycle.com/de/bike/power-sport-10-1,3399 ,4399
681,buycycle,de,2021,Stevens,E-Inception AM 7.7 | Shimano Deore XT,Händler,Enduro,1,,46 cm,https://buycycle.com/de/bike/e-inception-am-77-1,3999 ,5199
682,buycycle,de,2020,Focus,SAM² 6.8 | SRAM GX Eagle,Händler,Crosscountry,1,,50 cm,https://buycycle.com/de/bike/sam2-68-14,4199 ,5499
683,buycycle,de,2021,Riese & Müller,Superdelite | Shimano Deore XT,Händler,Crosscountry,1,,56 cm,https://buycycle.com/de/bike/superdelite-1,6499 ,7998
684,buycycle,de,2022,R RAYMON,TrailRay 160E 8.0 | Shimano Deore,Händler,Crosscountry,1,,M,https://buycycle.com/de/bike/trailray-160e-80-1,3899 ,4699
685,buycycle,de,2019,Trek,Powerfly Sport | Shimano Acera,Händler,Crosscountry,1,,45 cm,https://buycycle.com/de/bike/powerfly-sport-1,1999 ,3000
686,buycycle,de,2017,Lapierre,ZESTY XM 527 | Shimano Deore XT,new,Trail,1,,M,https://buycycle.com/de/bike/zesty-xm-527,1700 ,3600
687,buycycle,de,2021,CUBE,STEREO HYBRID 140 HPC ACTIONTEAM 625 NYON | SRAM XX1 Eagle AXS,new,Trail,1,,XL,https://buycycle.com/de/bike/stereo-hybrid-140-hpc-actionteam-625-nyon-10,6499 ,8499
688,buycycle,de,2017,Canyon,Strive AL 6.0 Race | SRAM X01,new,Enduro,1,,L,https://buycycle.com/de/bike/strive-al-60-race-7,1750 ,3699
689,buycycle,de,2022,Mondraker,SUMMUM CARBON R MX | SRAM GX DH,new,Downhill,1,,L,https://buycycle.com/de/bike/summum-carbon-r-mx,6099 ,7199
690,buycycle,de,2021,Focus,JARIFA² 6.9 NINE | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/jarifa2-69-nine-3,2950 ,3999
691,buycycle,de,2022,Canyon,Grand 5 | Shimano Deore,new,Crosscountry,1,,L,https://buycycle.com/de/bike/grand-5-9,590 ,849
692,buycycle,de,2021,Giant,Stance 29 1 | SRAM SX Eagle,new,Trail,1,,M,https://buycycle.com/de/bike/stance-29-1-11,1400 ,2299
693,buycycle,de,2022,Trek,Top Fuel 5 | Shimano Deore,Händler,Trail,1,,M,https://buycycle.com/de/bike/top-fuel-5,2500 ,2699
694,buycycle,de,2018,Trek,X-Caliber 7 | Shimano Acera,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/x-caliber-7-20,700 ,919
695,buycycle,de,2020,Canyon,Strive CF 9.0 | SRAM X01 Eagle,new,Enduro,1,,XL,https://buycycle.com/de/bike/strive-cf-90-5,3799 ,5699
696,buycycle,de,2021,Cannondale,Scalpel Carbon 3 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/scalpel-carbon-3-363c6700b50227,3600 ,4699
697,buycycle,de,2016,Mondraker,Foxy R | SRAM GX Eagle,Händler,Trail,1,,M,https://buycycle.com/de/bike/foxy-r-9,1300 ,1750
698,buycycle,de,2021,Fuji,Nevada 29 1.9 | Other Shimano,new,Crosscountry,1,,M,https://buycycle.com/de/bike/nevada-29-19-3,699 ,699
699,buycycle,de,2021,Orbea,OIZ M PRO | Shimano XTR,new,Crosscountry,1,,L,https://buycycle.com/de/bike/oiz-m-pro-8,4200 ,5499
700,buycycle,de,2021,Orbea,ALMA M LTD | SRAM XX1 Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/alma-m-ltd-1,4800 ,7999
701,buycycle,de,2017,Transition,PATROL CARBON Complete | SRAM GX,new,Enduro,1,,M,https://buycycle.com/de/bike/patrol-carbon-complete,2200 ,5299
702,buycycle,de,2018,Trek,Fuel EX 9.9 29 | SRAM XX1 Eagle,new,Trail,1,,M,https://buycycle.com/de/bike/fuel-ex-99-29,2699 ,8899
703,buycycle,de,2019,Ibis,Ripmo GX Eagle | SRAM GX Eagle,new,Trail,1,,L,https://buycycle.com/de/bike/ripmo-gx-eagle-1,2999 ,5099
704,buycycle,de,2017,Specialized,Rockhopper 29 | Shimano Acera,new,Crosscountry,1,,XXL,https://buycycle.com/de/bike/rockhopper-29-12,350 ,1100
705,buycycle,de,2022,Corratec,RS160 Elite | Shimano Deore XT,new,Enduro,1,,M,https://buycycle.com/de/bike/rs160-elite-3,550 ,1000
706,buycycle,de,2019,Haibike,SDURO FullSeven LT 4.0 | Shimano Deore,new,Trail,1,,L,https://buycycle.com/de/bike/sduro-fullseven-lt-40-6,1800 ,3700
707,buycycle,de,2020,Scott,Genius 900 Tuned AXS | SRAM X01 Eagle AXS,new,Enduro,1,,S,https://buycycle.com/de/bike/genius-900-tuned-axs-2,3999 ,7999
708,buycycle,de,2021,Santa Cruz,5010 XT / Carbon C / 27.5 | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/5010-xt-carbon-c-275-2,3999 ,6599
709,buycycle,de,2021,Ghost,NIRVANA Tour Essential | Shimano Deore XT,Händler,Trail,1,,S,https://buycycle.com/de/bike/nirvana-tour-essential-3,1049 ,1099
710,buycycle,de,2022,Ghost,Kato FS Essential | SRAM GX Eagle,Händler,Trail,1,,M,https://buycycle.com/de/bike/kato-fs-essential-8,1550 ,1599
711,buycycle,de,2018,Santa Cruz,Tallboy Carbon C XE | SRAM GX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/tallboy-carbon-c-xe,2600 ,5499
712,buycycle,de,2019,Trek,Procaliber 9.8 SL | SRAM GX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/procaliber-98-sl-7,2300 ,5249
713,buycycle,de,2021,ROCKRIDER,"29"" Full Suspension Carbon Mountain Bike XC 900 S | SRAM GX",new,Trail,1,,L,https://buycycle.com/de/bike/29-full-suspension-carbon-mountain-bike-xc-900-s-3,1900 ,2499
714,buycycle,de,2018,Canyon,Lux CF 7.0 Pro Race | SRAM GX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/lux-cf-70-pro-race-4,1690 ,3299
715,buycycle,de,2021,Marin,Bobcat Trail 4 | Shimano Altus,new,Crosscountry,1,,L,https://buycycle.com/de/bike/bobcat-trail-4-7,550 ,769
716,buycycle,de,2020,Giant,Reign 1 | Shimano Deore XT,new,Enduro,1,,M,https://buycycle.com/de/bike/reign-1-4,2450 ,3599
717,buycycle,de,2020,Cannondale,Scalpel Hi-MOD 1 | Shimano XTR,Händler,Trail,1,,M,https://buycycle.com/de/bike/scalpel-hi-mod-1-7,6300 ,9000
718,buycycle,de,2019,Specialized,S-Works Epic Frameset | Other,Händler,Crosscountry,1,,XL,https://buycycle.com/de/bike/s-works-epic-frameset-1,3300 ,3500
719,buycycle,de,2022,Merida,BIG.NINE 500 | Shimano Deore,new,Crosscountry,1,,L,https://buycycle.com/de/bike/bignine-500-2,899 ,1149
720,buycycle,de,2022,Orbea,Urrun 30 | Shimano Deore,Händler,Crosscountry,1,,L,https://buycycle.com/de/bike/urrun-30,2990 ,3799
721,buycycle,de,2019,Specialized,S-Works Epic Frameset | Other,Händler,Crosscountry,1,,XL,https://buycycle.com/de/bike/s-works-epic-frameset-2,4000 ,4500
722,buycycle,de,2021,KTM,ULTRA FLITE 27 | Shimano Deore,new,Crosscountry,1,,L,https://buycycle.com/de/bike/ultra-flite-27-1,725 ,949
723,buycycle,de,2018,Canyon,Strive CF 9.0 Team | Shimano Deore XT,new,Enduro,1,,L,https://buycycle.com/de/bike/strive-cf-90-team-3,2800 ,5999
724,buycycle,de,2021,Corratec,Revolution BOW SL Factory | SRAM XX1 Eagle AXS,Händler,Crosscountry,1,,L,https://buycycle.com/de/bike/revolution-bow-sl-factory,7499 ,8999
725,buycycle,de,2020,Bergamont,Revox Sport | Shimano SLX,new,Crosscountry,1,,M,https://buycycle.com/de/bike/revox-sport-4,1000 ,1599
726,buycycle,de,2022,Merida,BIG.NINE 15 | Shimano Altus,new,Crosscountry,1,,L,https://buycycle.com/de/bike/bignine-15,400 ,599
727,buycycle,de,2021,Specialized,Chisel Comp | Shimano SLX,new,Crosscountry,1,,M,https://buycycle.com/de/bike/chisel-comp-12,1520 ,1999
728,buycycle,de,2021,Orbea,Rise M LTD | Shimano XTR,Händler,Trail,1,,L,https://buycycle.com/de/bike/rise-m-ltd-2,7299 ,9735
729,buycycle,de,2020,Orbea,OCCAM H20 | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/occam-h20-263c56c5dd26c5,2200 ,3499
730,buycycle,de,2022,Ghost,Kato FS | SRAM SX Eagle,Händler,Trail,1,,S,https://buycycle.com/de/bike/kato-fs-2,1299 ,1299
731,buycycle,de,2021,Scott,Aspect 950 | Shimano Alivio,new,Crosscountry,1,,L,https://buycycle.com/de/bike/aspect-950-5,599 ,599
732,buycycle,de,2021,Kona,Hei Hei CR/DL | SRAM XX1 Eagle AXS,new,Trail,1,,S,https://buycycle.com/de/bike/hei-hei-crdl-7,4700 ,6499
733,buycycle,de,2013,Trek,3700 | Other,new,Crosscountry,1,,L,https://buycycle.com/de/bike/3700-263c51fad36a35,240 ,600
734,buycycle,de,2008,Scott,"Scale carbon 26"" XC | Shimano Deore XT",Händler,Crosscountry,1,,M,https://buycycle.com/de/bike/scale-carbon-26-xc,699 ,1999
735,buycycle,de,2021,GT,Avalanche Elite | Shimano Deore,new,Trail,1,,L,https://buycycle.com/de/bike/avalanche-elite-4,800 ,850
736,buycycle,de,2021,Focus,JAM 6.9 | Shimano Deore XT,Händler,Enduro,1,,L,https://buycycle.com/de/bike/jam-69-23,2349 ,3199
737,buycycle,de,2018,Scott,Genius 930 | Shimano Deore XT,new,Enduro,1,,L,https://buycycle.com/de/bike/genius-930-263c4e6c730a4a,1800 ,3999
738,buycycle,de,2019,Santa Cruz,Hightower LT S / Carbon C / 29 | SRAM GX Eagle,new,Enduro,1,,M,https://buycycle.com/de/bike/hightower-lt-s-carbon-c-29-1,2699 ,4899
739,buycycle,de,2022,Kona,Hei Hei CR | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/hei-hei-cr-5,3699 ,4999
740,buycycle,de,2022,Kona,Hei Hei CR/DL | SRAM GX Eagle AXS,new,Trail,1,,L,https://buycycle.com/de/bike/hei-hei-crdl-6,4699 ,6799
741,buycycle,de,2015,Trek,Remedy 9.8 29 | Other SRAM,new,Trail,1,,L,https://buycycle.com/de/bike/remedy-98-29,1800 ,3100
742,buycycle,de,2022,Specialized,Turbo Levo Comp Alloy | SRAM GX Eagle,new,Enduro,1,,L,https://buycycle.com/de/bike/turbo-levo-comp-alloy-363c46078d0a6e,5100 ,7250
743,buycycle,de,2022,Specialized,Enduro Comp | SRAM GX Eagle,new,Enduro,1,,XL,https://buycycle.com/de/bike/enduro-comp-15,4000 ,5700
744,buycycle,de,2022,Specialized,Turbo Levo Comp Alloy | SRAM GX Eagle,new,Enduro,1,,L,https://buycycle.com/de/bike/turbo-levo-comp-alloy-363c45dcc298e5,5950 ,7250
745,buycycle,de,2020,Radon,ZR TEAM 8.0 29 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/zr-team-80-29,700 ,999
746,buycycle,de,2015,Giant,Reign Advanced 27.5 1 | SRAM NX Eagle,new,Enduro,1,,S,https://buycycle.com/de/bike/reign-advanced-275-1-4,1950 ,4750
747,buycycle,de,2021,Cannondale,Scalpel Hi-MOD 1 | Shimano XTR,Hot Deal,Trail,1,,XL,https://buycycle.com/de/bike/scalpel-hi-mod-1-6,5750 ,8899
748,buycycle,de,2020,Rose,COUNT SOLO 3 | SRAM GX Eagle,new,Crosscountry,1,,L,https://buycycle.com/de/bike/count-solo-3-3,800 ,1299
749,buycycle,de,2021,Canyon,Exceed CF 5 | SRAM NX Eagle,new,Crosscountry,1,,L,https://buycycle.com/de/bike/exceed-cf-5-563c443fd29171,1100 ,1799
750,buycycle,de,2022,Orbea,"Rallon Rahmen 2022, golden-sand, wie neu! | Other",new,Trail,1,,L,https://buycycle.com/de/bike/rallon-rahmen-2022-golden-sand-wie-neu-1,2600 ,3800
751,buycycle,de,2014,Giant,Trance 27.5 1 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/trance-275-1,850 ,3500
752,buycycle,de,2021,Santa Cruz,Highball X01 / Carbon CC / 29 | SRAM X01,Händler,Crosscountry,1,,L,https://buycycle.com/de/bike/highball-x01-carbon-cc-29-1,3799 ,5649
753,buycycle,de,2017,Liv,Tempt 4 | Shimano Acera,new,Crosscountry,1,,S,https://buycycle.com/de/bike/tempt-4-2,285 ,540
754,buycycle,de,2021,Trek,Supercaliber 9.7 | SRAM GX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/supercaliber-97-21,3475 ,4199
755,buycycle,de,2022,Santa Cruz,Tallboy C RSV | SRAM GX Eagle AXS,Händler,Trail,1,,L,https://buycycle.com/de/bike/tallboy-c-rsv,9099 ,9199
756,buycycle,de,2017,Ghost,SL AMR X 6 AL | Shimano SLX,new,Enduro,1,,L,https://buycycle.com/de/bike/sl-amr-x-6-al-5,1700 ,2699
757,buycycle,de,2021,Radon,SLIDE TRAIL 10.0 | SRAM GX Eagle AXS,new,Trail,1,,L,https://buycycle.com/de/bike/slide-trail-100-263c41705bc771,2500 ,3649
758,buycycle,de,2017,Giant,Glory 2 | Other SRAM,new,Downhill,1,,M,https://buycycle.com/de/bike/glory-2-3,1999 ,3150
759,buycycle,de,2022,Giant,Reign E+ 2 | Other,Händler,Enduro,1,,L,https://buycycle.com/de/bike/reign-e-2-2,4999 ,6299
760,buycycle,de,1991,Specialized,M2 Team | Other,Verkauft,Crosscountry,1,,M,https://buycycle.com/de/bike/m2-team,650 ,3000
761,buycycle,de,2018,Specialized,Men's Turbo Levo FSR Comp Carbon 6Fattie/29 | SRAM GX,new,Enduro,1,,L,https://buycycle.com/de/bike/mens-turbo-levo-fsr-comp-carbon-6fattie29-8,4199 ,6800
762,buycycle,de,2021,Trek,Slash 9.8 GX | Other,new,Enduro,1,,M,https://buycycle.com/de/bike/slash-98-gx-363c3dd3c4234d,3800 ,6899
763,buycycle,de,2019,Cannondale,F-Si Carbon | SRAM XX1 Eagle,new,Crosscountry,1,,L,https://buycycle.com/de/bike/f-si-hi-mod-1-6,3000 ,6999
764,buycycle,de,2018,Orbea,MX 30 29 | Shimano Deore,new,Crosscountry,1,,M,https://buycycle.com/de/bike/mx-30-29,450 ,849
765,buycycle,de,2020,Norco,Revolver FS 1 120 | SRAM GX Eagle,new,Trail,1,,M,https://buycycle.com/de/bike/revolver-fs-1-120-1,3750 ,5399
766,buycycle,de,2017,YT Industries,Capra AL Comp | Other,new,Trail,1,,L,https://buycycle.com/de/bike/al-comp,2300 ,2700
767,buycycle,de,2021,ROCKRIDER,"27.5"" Mountain Bike ST 120 | Other",new,Crosscountry,1,,L,https://buycycle.com/de/bike/275-mountain-bike-st-120-4,260 ,299
768,buycycle,de,2016,Trek,Remedy 9.8 27.5 | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/remedy-98-275-5,1000 ,3099
769,buycycle,de,2019,Santa Cruz,Blur X01 / Carbon CC / 29 | SRAM X01 Eagle,Hot Deal,Crosscountry,1,,L,https://buycycle.com/de/bike/blur-x01-carbon-cc-29-2,3249 ,6399
770,buycycle,de,2020,Haibike,SDURO FullNine 8.0 | Shimano Deore XT,new,Trail,1,,M,https://buycycle.com/de/bike/sduro-fullnine-80-5,2800 ,5499
771,buycycle,de,1992,Scott,Nevada | Other,new,Crosscountry,1,,M,https://buycycle.com/de/bike/nevada,350 ,1200
772,buycycle,de,2020,Specialized,Epic Expert Carbon | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/epic-expert-carbon-3,3050 ,5193
773,buycycle,de,2021,CUBE,ELITE C:68X RACE | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/elite-c68x-race-3,2950 ,4049
774,buycycle,de,2020,Ridley,Ignite SLX - SRAM X01 Eagle | SRAM X01 Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/ignite-slx-sram-x01-eagle-2,3000 ,3999
775,buycycle,de,2022,Husqvarna,MC LE Mountain Cross | Other,new,Trail,1,,XL,https://buycycle.com/de/bike/mc-le-mountain-cross-163c2dbe26d33b,4200 ,5300
776,buycycle,de,2020,Canyon,Exceed CF 5 | SRAM NX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/exceed-cf-5-5,1500 ,1799
777,buycycle,de,2021,Marin,Rift Zone 29 2 | Shimano Deore,new,Enduro,1,,L,https://buycycle.com/de/bike/rift-zone-29-2-8,1450 ,2189
778,buycycle,de,2022,Trek,Roscoe 6 | Shimano Deore,new,Crosscountry,1,,L,https://buycycle.com/de/bike/roscoe-6-12,950 ,1149
779,buycycle,de,2018,Trek,Session 27.5 Carbon | Shimano Saint,new,Downhill,1,,XL,https://buycycle.com/de/bike/session-275-carbon-frameset,3999 ,3999
780,buycycle,de,2020,GT,Force Carbon Expert | SRAM GX Eagle,new,Enduro,1,,L,https://buycycle.com/de/bike/force-carbon-expert-1,2500 ,4200
781,buycycle,de,2021,Bergamont,E-Trailster Expert | Shimano Deore XT,new,Trail,1,,XL,https://buycycle.com/de/bike/e-trailster-expert,3700 ,4799
782,buycycle,de,2022,Orbea,RISE M20 20mph | Shimano SLX,Händler,Trail,1,,XL,https://buycycle.com/de/bike/rise-m20-20mph-27,5279 ,6999
783,buycycle,de,2022,CUBE,STEREO 120 RACE | Shimano Deore XT,new,Trail,1,,M,https://buycycle.com/de/bike/stereo-120-race-22,1999 ,2199
784,buycycle,de,2015,Simplon,Rarzorblade 29 | Other SRAM,new,Crosscountry,1,,M,https://buycycle.com/de/bike/rarzorblade-29-pro,2000 ,4699
785,buycycle,de,2017,Specialized,Camber Comp 29 | SRAM GX,new,Trail,1,,M,https://buycycle.com/de/bike/camber-comp-29-9,1850 ,2400
786,buycycle,de,2020,Ridley,Ignite SLX - SRAM X01 Eagle | SRAM X01 Eagle,new,Crosscountry,1,,L,https://buycycle.com/de/bike/ignite-slx-sram-x01-eagle-1,4000 ,4000
787,buycycle,de,2021,Corratec,Superbow 29 Team | Shimano Deore XT,Händler,Trail,1,,44 cm,https://buycycle.com/de/bike/superbow-29-team-2,1340 ,1899
788,buycycle,de,2018,Cannondale,Scalpel SE 2 | SRAM GX Eagle,new,Trail,1,,XXL,https://buycycle.com/de/bike/scalpel-se-2-5,2650 ,4500
789,buycycle,de,2020,Berria,BRAVO BR 7 | SRAM X01 Eagle,new,Crosscountry,1,,S,https://buycycle.com/de/bike/bravo-br-7,2500 ,3699
790,buycycle,de,2017,Specialized,Camber Comp 29 | SRAM GX,new,Trail,1,,S,https://buycycle.com/de/bike/camber-comp-29-7,1200 ,1999
791,buycycle,de,2019,Santa Cruz,Bronson R / Carbon C / 27.5 | SRAM NX Eagle,new,Enduro,1,,M,https://buycycle.com/de/bike/bronson-r-carbon-c-275-3,2750 ,4399
792,buycycle,de,2021,Ghost,NIRVANA Tour Universal | SRAM X01 Eagle,new,Trail,1,,XL,https://buycycle.com/de/bike/nirvana-tour-universal-6,1050 ,1399
793,buycycle,de,2019,Ghost,"Lector 2.9 LC 29"" | Shimano Deore XT",new,Crosscountry,1,,S,https://buycycle.com/de/bike/lector-29-lc-29-2,1389 ,1999
794,buycycle,de,2022,CUBE,ACCESS WS PRO | Shimano Alivio,new,Crosscountry,1,,L,https://buycycle.com/de/bike/access-ws-pro-11,749 ,749
795,buycycle,de,2014,Kreidler,BIG Dice 7 | Shimano Deore XT,new,Trail,1,,S,https://buycycle.com/de/bike/big-dice-7,547 ,1099
796,buycycle,de,2019,Cannondale,F-Si Carbon 4 | SRAM NX Eagle,new,Crosscountry,1,,M,https://buycycle.com/de/bike/f-si-carbon-4-29,1600 ,2799
797,buycycle,de,2020,Giant,Trance E+ 2 Pro | Shimano Deore XT,new,Trail,1,,M,https://buycycle.com/de/bike/trance-e-2-pro-5,3700 ,5699
798,buycycle,de,2018,BMC,Fourstroke 01 TEAM | Shimano XTR,new,Trail,1,,S,https://buycycle.com/de/bike/fourstroke-01-team-1,3600 ,11999
799,buycycle,de,2021,Specialized,Turbo Levo Comp | Shimano SLX,Refurbished,Enduro,1,,S,https://buycycle.com/de/bike/turbo-levo-comp-52,5699 ,6999
800,buycycle,de,2021,Specialized,Turbo Levo Comp | Shimano SLX,Refurbished,Enduro,1,,S,https://buycycle.com/de/bike/turbo-levo-comp-51,5499 ,6999
801,buycycle,de,2022,Specialized,Turbo Levo Hardtail Comp | Shimano Deore,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/turbo-levo-hardtail-comp-4,2999 ,3900
802,buycycle,de,2021,Giant,Talon 1 | Shimano Deore,new,Crosscountry,1,,XL,https://buycycle.com/de/bike/talon-1-9,660 ,839
803,buycycle,de,2021,Cannondale,Trail SL 4 | Shimano Deore,new,Trail,1,,XL,https://buycycle.com/de/bike/trail-sl-4-3,700 ,1099
804,buycycle,de,2020,Scott,Contessa Active 40 | Shimano Altus,new,Crosscountry,1,,M,https://buycycle.com/de/bike/contessa-active-40-2,390 ,599
805,buycycle,de,2021,Focus,JAM2 6.8 NINE | Shimano Deore XT,Refurbished,Enduro,1,,M,https://buycycle.com/de/bike/jam2-68-nine-21,3549 ,4899
806,buycycle,de,2022,Cannondale,Scalpel Carbon 2 | Shimano Deore XT,new,Trail,1,,M,https://buycycle.com/de/bike/scalpel-carbon-2-33,4200 ,5799
807,buycycle,de,2021,CUBE,REACTION HYBRID SLT 625 29 | Shimano Deore XT,Refurbished,Trail,1,,L,https://buycycle.com/de/bike/reaction-hybrid-slt-625-29-7,3199 ,4049
808,buycycle,de,2022,BULLS,Sonic EVO AM 1 | Shimano Deore,Refurbished,Enduro,1,,M,https://buycycle.com/de/bike/sonic-evo-am-1-8,3549 ,4199
809,buycycle,de,2019,Trek,Procaliber 9.7 | SRAM NX Eagle,Hot Deal,Crosscountry,1,,L,https://buycycle.com/de/bike/procaliber-97-263c1675d142f0,2200 ,3779
810,buycycle,de,2021,CUBE,REACTION HYBRID RACE 625 | Shimano Deore XT,Refurbished,Crosscountry,1,,S,https://buycycle.com/de/bike/reaction-hybrid-race-625-30,2349 ,3149
811,buycycle,de,2020,KTM,Macina Team 292 Glory | Shimano SLX,Refurbished,Trail,1,,S,https://buycycle.com/de/bike/macina-team-292-glory,2599 ,3999
812,buycycle,de,2021,Focus,JARIFA2 6.6 NINE | Shimano Altus,Refurbished,Crosscountry,1,,L,https://buycycle.com/de/bike/jarifa2-66-nine-3,2399 ,2799
813,buycycle,de,2021,Mondraker,Superfoxy Carbon R | SRAM GX Eagle,new,Enduro,1,,L,https://buycycle.com/de/bike/superfoxy-carbon-r-5,5500 ,6199
814,buycycle,de,2022,CUBE,REACTION HYBRID SL 750 29 | Shimano Deore XT,Refurbished,Trail,1,,L,https://buycycle.com/de/bike/reaction-hybrid-sl-750-29-10,3199 ,3799
815,buycycle,de,2021,Conway,Xyron S 227 | Shimano Deore,new,Trail,1,,M,https://buycycle.com/de/bike/xyron-s-227-1,2850 ,3599
816,buycycle,de,2021,Trek,Fuel EX 9.8 | Shimano SLX,new,Trail,1,,L,https://buycycle.com/de/bike/fuel-ex-98-xt-7,3390 ,6599
817,buycycle,de,2020,Trek,Rail 9.8 | SRAM GX Eagle,new,Enduro,1,,XL,https://buycycle.com/de/bike/rail-98-263c142a6da051,3999 ,7999
818,buycycle,de,2009,Kreidler,Dice | Shimano SLX,new,Trail,1,,L,https://buycycle.com/de/bike/dice-163c134471ddab,279 ,800
819,buycycle,de,2020,Specialized,Turbo Kenevo Expert | SRAM GX,new,Enduro,1,,M,https://buycycle.com/de/bike/turbo-kenevo-expert-263c13bf08e1cb,5900 ,8400
820,buycycle,de,2018,Specialized,Turbo Kenevo Expert 6Fattie | SRAM GX,new,Trail,1,,M,https://buycycle.com/de/bike/turbo-kenevo-expert-6fattie-4,3900 ,7500
821,buycycle,de,2019,Specialized,Men's Turbo Levo | SRAM NX,Refurbished,Enduro,1,,M,https://buycycle.com/de/bike/mens-turbo-levo-11,3750 ,4950
822,buycycle,de,2022,Specialized,S-Works Epic | SRAM XX1 Eagle AXS,Hot Deal,Crosscountry,1,,L,https://buycycle.com/de/bike/s-works-epic-463c124f6c95eb,11990 ,14000
823,buycycle,de,2018,CUBE,STEREO 140 HPC SL 27.5 | Shimano Deore XT,Verkauft,Trail,1,,M,https://buycycle.com/de/bike/stereo-140-hpc-sl-275-463c12f0566b65,1500 ,2999
824,buycycle,de,2019,Specialized,Men's Turbo Levo | SRAM NX,Refurbished,Enduro,1,,L,https://buycycle.com/de/bike/mens-turbo-levo-10,3490 ,4950
825,buycycle,de,2020,Haibike,XDURO NDURO 8.0 | Shimano Deore XT,Händler,Enduro,1,,L,https://buycycle.com/de/bike/xduro-nduro-80-363c10e174c5cf,4299 ,6999
826,buycycle,de,2021,Centurion,Backfire Carbon Team | Shimano XTR,new,Crosscountry,1,,M,https://buycycle.com/de/bike/backfire-carbon-team,4450 ,6000
827,buycycle,de,2018,Lapierre,Spicy 527 | SRAM GX Eagle,new,Enduro,1,,M,https://buycycle.com/de/bike/spicy-527-3,2900 ,3999
828,buycycle,de,2017,CUBE,REACTION GTC Pro | Shimano Deore XT,new,Crosscountry,1,,46 cm,https://buycycle.com/de/bike/reaction-gtc-pro-8,1000 ,1699
829,buycycle,de,2021,Scott,Gambler 920 | SRAM GX DH,new,Downhill,1,,M,https://buycycle.com/de/bike/gambler-920-5,2700 ,4699
830,buycycle,de,2018,Cannondale,F-Si Carbon 3 | Shimano Deore XT,new,Crosscountry,1,,M,https://buycycle.com/de/bike/f-si-carbon-3-263c0774c86207,1550 ,3199
831,buycycle,de,2021,Giant,XTC Advanced 1.5 | Other,new,Crosscountry,1,,M,https://buycycle.com/de/bike/xtc-advanced-15,2000 ,2999
832,buycycle,de,2021,Santa Cruz,Bullit XT Coil / Carbon CC / MX | Shimano Deore XT,new,Enduro,1,,L,https://buycycle.com/de/bike/bullit-xt-coil-carbon-cc-mx-1,7400 ,10449
833,buycycle,de,2013,Specialized,Stumpjumper FSR Comp 29 | Other SRAM,new,Trail,1,,L,https://buycycle.com/de/bike/stumpjumper-fsr-comp-29-263c05bd5d4031,1300 ,3200
834,buycycle,de,2018,Giant,Anthem Advanced 2 | Shimano Deore XT,new,Crosscountry,1,,S,https://buycycle.com/de/bike/anthem-advanced-2-3,2150 ,4080
835,buycycle,de,2018,CUBE,REACTION SL 29 | Shimano Deore XT,new,Crosscountry,1,,S,https://buycycle.com/de/bike/reaction-sl-29-7,1199 ,1699
836,buycycle,de,2020,Canyon,Torque AL 6.0 | SRAM GX Eagle,new,Downhill,1,,XL,https://buycycle.com/de/bike/torque-al-60-9,1650 ,2999
837,buycycle,de,2022,Trek,X-Caliber 8 | Shimano Deore XT,new,Crosscountry,1,,L,https://buycycle.com/de/bike/x-caliber-8-42,900 ,1349
838,buycycle,de,2019,Giant,Trance 2 | Shimano SLX,new,Enduro,1,,L,https://buycycle.com/de/bike/trance-2-463c023cac63f3,1600 ,2900
839,buycycle,de,2020,Radon,RENDER 10.0 HD | SRAM X01 Eagle AXS,new,Trail,1,,L,https://buycycle.com/de/bike/render-100-hd-1,5000 ,6499
840,buycycle,de,2021,CUBE,STEREO 120 RACE 29 | Shimano Deore XT,new,Trail,1,,L,https://buycycle.com/de/bike/stereo-120-race-29-14,1850 ,2049
